x,y,is_goal,Assisted,IndividualPlay,RegularPlay,LeftFoot,RightFoot,FromCorner,FirstTouch,Head,BigChance,SetPiece,Volley,FastBreak,ThrowinSetPiece,Penalty,OneOnOne,KeyPass,OtherBodyPart,shot_distance,period_FirstHalf,period_SecondHalf,Zone_Back,Zone_Center,Zone_Left,Zone_Right
72.6,48.3,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,27.452686571627197,True,False,False,True,False,False
92.4,51.9,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,7.833900688673549,True,False,False,True,False,False
98.8,58.9,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,8.980534505250787,True,False,False,True,False,False
96.8,51.3,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,3.4539832078341104,True,False,False,True,False,False
73.0,34.0,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,31.38470965295043,False,True,False,True,False,False
93.5,45.7,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,7.7935871073594845,False,True,False,True,False,False
90.1,49.7,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,9.904544411531512,False,True,False,True,False,False
96.4,62.0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,12.528367810692659,False,True,False,True,False,False
86.9,29.7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,24.15988410568229,True,False,False,True,False,False
91.3,47.9,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,8.949860334105782,True,False,False,True,False,False
89.9,65.3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,18.333030300525873,False,True,False,True,False,False
88.6,50.3,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11.403946685248933,False,True,False,True,False,False
90.6,52.6,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,9.752948272189293,False,True,False,True,False,False
81.8,57.7,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,19.76183189889035,False,True,False,True,False,False
88.6,68.5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,21.730393461693236,False,True,False,True,False,False
95.2,46.0,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,6.248199740725322,False,True,False,True,False,False
77.0,72.6,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,32.24530973645624,True,False,False,True,False,False
92.7,42.1,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,10.756393447619882,True,False,False,True,False,False
85.5,48.9,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,14.541664278891878,True,False,False,True,False,False
72.1,50.7,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,27.908779980500764,True,False,False,True,False,False
77.9,32.4,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,28.25190259079908,True,False,False,True,False,False
89.2,56.4,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,12.55388386118017,True,False,False,True,False,False
53.2,41.9,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,47.495789287051544,True,False,False,True,False,False
92.4,45.2,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,8.988882021697686,False,True,False,True,False,False
72.0,44.9,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28.46067462306542,False,True,False,True,False,False
87.3,62.3,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17.679932126566552,False,True,False,True,False,False
83.0,53.0,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17.26267650163207,False,True,False,True,False,False
84.6,31.4,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24.147877753541827,False,True,False,True,False,False
89.0,61.3,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15.769908052997645,True,False,False,True,False,False
92.0,39.0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,13.601470508735444,True,False,False,True,False,False
89.1,52.7,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,11.229425630903842,True,False,False,True,False,False
77.2,46.9,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,23.009780529157595,True,False,False,True,False,False
78.5,55.6,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,22.21733557382613,True,False,False,True,False,False
80.0,66.2,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,25.737909783041825,False,True,False,True,False,False
87.4,44.4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.788400922514542,False,True,False,True,False,False
89.8,55.4,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,11.54123043700281,False,True,False,True,False,False
96.4,45.0,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,6.161168720299742,False,True,False,True,False,False
85.6,41.8,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,16.571059109181892,False,True,False,True,False,False
88.2,65.7,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,19.64001018329675,False,True,False,True,False,False
84.7,57.4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.995587662684684,False,True,False,True,False,False
89.6,30.5,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,22.1,False,True,False,True,False,False
90.6,34.7,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,17.956892826989865,False,True,False,True,False,False
97.9,56.0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6.356886030125125,False,True,False,True,False,False
84.3,45.7,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,16.278206289391964,False,True,False,True,False,False
75.4,51.2,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24.629250902128547,False,True,False,True,False,False
79.9,50.7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.11218536111876,False,True,False,True,False,False
84.3,67.9,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23.809661904361437,True,False,False,True,False,False
79.9,28.9,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.141379514360672,True,False,False,True,False,False
83.4,26.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,29.18150098949675,True,False,False,True,False,False
92.6,52.7,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,7.877182237323198,False,True,False,True,False,False
91.0,53.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,9.486832980505138,False,True,False,True,False,False
86.1,39.9,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17.181967291320287,False,True,False,True,False,False
90.6,41.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,12.673200069437874,False,True,False,True,False,False
71.2,41.1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,30.143821920917723,False,True,False,True,False,False
88.1,39.9,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15.608331108738057,False,True,False,True,False,False
